video_id,video_description,video_hashtags,video_view_count,video_like_count,video_share_count,video_comment_count,video_author_id,video_author_nickname,video_create_time,comment_id,comment_text,comment_like_count,comment_timestamp,comment_reply_count,comment_hash,text_length,has_emoji,has_mention,has_hashtag,is_reply,user_id,user_unique_id,user_nickname,user_followers_count,user_following_count,user_video_count,user_verified,user_comment_count_in_dataset,user_duplicate_ratio,user_avg_time_between_comments
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507611365058822919,Nta đã không cho đụng rồi cứ đụng nhỉ ....😁,3,2025-05-23 19:06:32,0,f4bb4774b8b30d54513bcb0fb269af52,43,True,False,False,False,7203527366184879130,duypkuongvu,Duy Pkuong,52400,13,294,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507609607578338066,""" T đùa vs m đấy à "" 😃😆",3,2025-05-23 18:59:45,0,922523557351f55ac979c6002df884b2,23,True,False,False,False,6867766063070135297,n.v.n.com,Nguyễn Văn Trung 🍃,892,18,0,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507621244813771528,Bực hết cả lòng,3,2025-05-23 19:44:54,1,bb6813d568ee793b9dbdfae113d597ea,15,False,False,False,False,6555564085210726401,sdrevieww,SDigital ✔️,1566,6,31,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507629543973667602,quán anh mở bán chưa anh đạt,2,2025-05-23 20:17:04,0,ee312e23cae0d8a6fa7f4b335e9286b6,28,False,False,False,False,7215731434941711386,dcmhjbb0,dcmhjbb0,3731,8747,17,False,2,0.0,23.0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507832074638115592,lâu r mới thấy vd a,2,2025-05-24 09:23:07,0,ed2c249f6f6225af477c06dc7e88ecd4,19,False,False,False,False,7482773879414522898,hayaoft.hoai,౨ৎɴᴀᥫᩣ,1417,4,8,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7508037039355626258,ai đồ mở quyan nc hl2 à,1,2025-05-24 22:38:20,0,189a5c7c4c8f8563b7986bc6dd1fdbe0,23,False,False,False,False,6899837237762343937,50kbaophong,cô độc,1090,15,25,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7508363639986258706,Hỏi rất nhiềuuuu,1,2025-05-25 19:45:51,0,7c690e408cf7458f28b05501299eac8b,16,False,False,False,False,6981084938721838107,soianchay203,Sói,373,6,3,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507614570544366354,nhức đầu vs mấy thg này😂,2,2025-05-23 19:19:01,0,f69f33adfea53ae3da287a0080a01b1a,24,True,False,False,False,6832871747218998274,tuan160205,T U A N hc,63,544,23,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507619726802797330,Lắm chuyện 🤣,2,2025-05-23 19:39:00,0,400f2afb840325b4f0f2222f34ca3a72,12,False,False,False,False,7152387308955108379,vuden2007,Vũ Đen🔥,100,196,2,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507870196205568775,a rep e đi,1,2025-05-24 11:50:59,0,9a3592ab606ed3563f764c69fdb87d5d,10,False,False,False,False,7219679545573786651,phamanhquan212,Phạm Anh Quân ✔,373,1128,16,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7509463116129649425,Nhìn mặt giống Hồ Xuân Nguyện,0,2025-05-28 18:52:23,0,c5a9c1fc8b58da1ef707a0f4074051b5,29,False,False,False,False,7095178011021083674,mesigoat06,￼,1283,135,3,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507629631065129746,mấy hôm em lượn qua lượn lại thấy anh nhưng ngại,1,2025-05-23 20:17:27,0,6cb75ec33eac4aebcabd30f49afbff8d,48,False,False,False,False,7215731434941711386,dcmhjbb0,dcmhjbb0,3731,8747,17,False,2,0.0,23.0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7508269827062547217,Tôi thưởng háng shoppe😁,1,2025-05-25 13:41:50,0,39496334be90d53dc7491489ba5f6f92,23,True,False,False,False,7149825188455220250,tongvanviet01,Anh Việt,623,5136,0,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7508195592481374984,tiểuu phẩm mới,1,2025-05-25 08:53:39,0,b112cd8ad06cf1b67791c52729f4ad86,14,False,False,False,False,7487609132268061702,binhnomatacc,Gia Bình,74,61,1,False,1,0.0,0
7507607959783001351,Khó chịu với mấy người tò mò #vtmgr #viral ,"vtmgr,viral",148700,5725,36,31,6857835345406493698,D.A.T Universe,2025-05-23 18:53:17,7507632980333331218,À rồi gì á anh trai,1,2025-05-23 20:30:23,0,994356cb1aa3e8b1180069f8cd958f9c,19,False,False,False,True,6857835345406493698,mr.dat2k,D.A.T Universe,2700000,54,627,True,2,0.0,5651.0
